0.00736,0.0238037,0.00736,-0.0152588,0.00736,-37.8516,0.00736,-21.8555,0.00736,-64.3945,0.00736,-110.039
0.0074,0.0109863,0.0074,-0.03479,0.0074,-39.7266,0.0074,-21.8555,0.0074,-67.5,0.0074,-111.27
0.00744,0.0170898,0.00744,-0.0286865,0.00744,-39.7266,0.00744,-22.5,0.00744,-68.7305,0.00744,-113.73
0.00748,0.00427246,0.00748,-0.0219727,0.00748,-40.957,0.00748,-22.5,0.00748,-70.5469,0.00748,-116.191
0.00752,0.00427246,0.00752,-0.0286865,0.00752,-42.1875,0.00752,-21.2109,0.00752,-72.4219,0.00752,-117.48
0.00756,-0.00854492,0.00756,-0.0286865,0.00756,-44.0625,0.00756,-21.8555,0.00756,-74.2969,0.00756,-119.297
0.0076,-0.00244141,0.0076,-0.03479,0.0076,-44.6484,0.0076,-22.5,0.0076,-76.1133,0.0076,-120.527
0.00764,-0.0213623,0.00764,-0.03479,0.00764,-46.5234,0.00764,-19.9805,0.00764,-77.9883,0.00764,-121.758
0.00768,-0.0213623,0.00768,-0.03479,0.00768,-47.1094,0.00768,-19.9805,0.00768,-81.0352,0.00768,-124.863
0.00772,-0.0213623,0.00772,-0.03479,0.00772,-48.9844,0.00772,-19.9805,0.00772,-82.9102,0.00772,-126.094
0.00776,-0.0341797,0.00776,-0.0286865,0.00776,-50.8008,0.00776,-21.2109,0.00776,-85.3711,0.00776,-127.324
0.0078,-0.0280762,0.0078,-0.03479,0.0078,-52.0312,0.0078,-19.9805,0.0078,-87.2461,0.0078,-129.199
0.00784,-0.0341797,0.00784,-0.03479,0.00784,-52.6758,0.00784,-19.9805,0.00784,-89.0625,0.00784,-131.016
0.00788,-0.0537109,0.00788,-0.03479,0.00788,-53.9062,0.00788,-19.3945,0.00788,-90.293,0.00788,-132.246
0.00792,-0.0598145,0.00792,-0.0286865,0.00792,-55.7812,0.00792,-18.75,0.00792,-94.043,0.00792,-134.121
0.00796,-0.0537109,0.00796,-0.03479,0.00796,-57.0117,0.00796,-18.1641,0.00796,-95.8594,0.00796,-135.352
0.008,-0.0598145,0.008,-0.0219727,0.008,-58.2422,0.008,-16.9336,0.008,-99.5508,0.008,-137.168
0.00804,-0.0537109,0.00804,-0.0219727,0.00804,-59.4727,0.00804,-16.9336,0.00804,-100.781,0.00804,-139.043
0.00808,-0.0665283,0.00808,-0.0286865,0.00808,-61.2891,0.00808,-16.2891,0.00808,-104.531,0.00808,-140.918
0.00812,-0.0921631,0.00812,-0.0152588,0.00812,-62.5195,0.00812,-16.2891,0.00812,-106.348,0.00812,-142.734
0.00816,-0.0921631,0.00816,-0.0219727,0.00816,-65.0391,0.00816,-15.0586,0.00816,-108.223,0.00816,-143.379
0.0082,-0.0921631,0.0082,-0.03479,0.0082,-66.2695,0.0082,-13.8281,0.0082,-111.27,0.0082,-145.195
0.00824,-0.0982666,0.00824,-0.0219727,0.00824,-66.8555,0.00824,-13.8281,0.00824,-113.789,0.00824,-147.07
0.00828,-0.10498,0.00828,-0.0286865,0.00828,-68.7305,0.00828,-12.5977,0.00828,-116.25,0.00828,-147.715
0.00832,-0.117798,0.00832,-0.0286865,0.00832,-70.5469,0.00832,-10.7227,0.00832,-119.297,0.00832,-148.301
0.00836,-0.124512,0.00836,-0.03479,0.00836,-72.4219,0.00836,-10.7227,0.00836,-121.172,0.00836,-149.531
0.0084,-0.117798,0.0084,-0.0219727,0.0084,-73.6523,0.0084,-10.7227,0.0084,-123.047,0.0084,-151.406
0.00844,-0.130615,0.00844,-0.0286865,0.00844,-74.8828,0.00844,-9.49219,0.00844,-126.738,0.00844,-152.637
0.00848,-0.130615,0.00848,-0.0415039,0.00848,-76.7578,0.00848,-8.26172,0.00848,-129.199,0.00848,-154.453
0.00852,-0.143433,0.00852,-0.03479,0.00852,-77.9883,0.00852,-7.67578,0.00852,-131.016,0.00852,-155.098
0.00856,-0.15625,0.00856,-0.03479,0.00856,-79.2187,0.00856,-6.44531,0.00856,-134.121,0.00856,-155.684
0.0086,-0.150146,0.0086,-0.0219727,0.0086,-80.4492,0.0086,-5.21484,0.0086,-136.582,0.0086,-156.328
0.00864,-0.150146,0.00864,-0.0286865,0.00864,-82.2656,0.00864,-5.21484,0.00864,-138.457,0.00864,-157.559
0.00868,-0.169067,0.00868,-0.03479,0.00868,-84.7852,0.00868,-4.57031,0.00868,-141.562,0.00868,-157.559
0.00872,-0.162964,0.00872,-0.03479,0.00872,-85.3711,0.00872,-2.75391,0.00872,-144.609,0.00872,-160.02
0.00876,-0.15625,0.00876,-0.03479,0.00876,-86.6016,0.00876,-2.10938,0.00876,-146.484,0.00876,-160.02
0.0088,-0.175781,0.0088,-0.0219727,0.0088,-88.4766,0.0088,-0.878906,0.0088,-148.945,0.0088,-160.664
0.00884,-0.175781,0.00884,-0.0286865,0.00884,-89.707,0.00884,0.351562,0.00884,-151.406,0.00884,-161.25
0.00888,-0.175781,0.00888,-0.03479,0.00888,-91.5234,0.00888,1.58203,0.00888,-155.098,0.00888,-163.125
0.00892,-0.194702,0.00892,-0.0219727,0.00892,-93.3984,0.00892,2.22656,0.00892,-156.973,0.00892,-163.711
